YEAR,EFFORT_NO,LENGTH_MILLIMETERS,WEIGHT_KILOGRAMS,GIRTH_MILLIMETERS,POT_TREATMENT_CODE,POT_TREATMENT
2019,11,480,1.1,240,01,3.75 inch ring
2019,11,610,2.4,300,01,3.75 inch ring
2019,11,680,NA,NA,01,3.75 inch ring
2019,11,500,NA,NA,01,3.75 inch ring
2019,11,690,NA,NA,01,3.75 inch ring
2019,11,600,NA,NA,01,3.75 inch ring
2019,11,500,NA,NA,01,3.75 inch ring
2019,11,480,1.1,240,01,3.75 inch ring
2019,11,550,NA,NA,01,3.75 inch ring
2019,11,470,1.1,230,01,3.75 inch ring
2019,11,520,NA,NA,01,3.75 inch ring
2019,11,490,NA,NA,01,3.75 inch ring
2019,11,670,NA,NA,02,3.5 inch ring
2019,11,660,NA,NA,02,3.5 inch ring
2019,11,820,5.7,400,02,3.5 inch ring
2019,11,630,NA,NA,02,3.5 inch ring
2019,11,600,NA,NA,02,3.5 inch ring
2019,11,640,NA,NA,02,3.5 inch ring
2019,11,580,NA,NA,02,3.5 inch ring
2019,11,590,NA,NA,02,3.5 inch ring
2019,11,600,NA,NA,02,3.5 inch ring
2019,11,590,NA,NA,02,3.5 inch ring
2019,11,580,NA,NA,02,3.5 inch ring
2019,11,670,NA,NA,02,3.5 inch ring
2019,11,600,NA,NA,02,3.5 inch ring
2019,11,590,NA,NA,02,3.5 inch ring
2019,11,620,NA,NA,02,3.5 inch ring
2019,11,670,NA,NA,02,3.5 inch ring
2019,11,560,NA,NA,02,3.5 inch ring
2019,11,600,NA,NA,02,3.5 inch ring
2019,11,560,NA,NA,02,3.5 inch ring
2019,11,580,NA,NA,02,3.5 inch ring
2019,11,580,NA,NA,02,3.5 inch ring
2019,11,640,NA,NA,02,3.5 inch ring
2019,11,530,NA,NA,02,3.5 inch ring
2019,11,660,NA,NA,02,3.5 inch ring
2019,11,480,NA,NA,02,3.5 inch ring
2019,11,570,NA,NA,02,3.5 inch ring
2019,11,610,NA,NA,02,3.5 inch ring
2019,11,720,3.8000000000000003,370,02,3.5 inch ring
2019,11,580,NA,NA,02,3.5 inch ring
2019,11,570,NA,NA,02,3.5 inch ring
2019,11,560,NA,NA,02,3.5 inch ring
2019,11,460,NA,NA,02,3.5 inch ring
2019,11,500,NA,NA,02,3.5 inch ring
2019,11,470,NA,NA,99,Control (no ring)
2019,11,670,NA,NA,99,Control (no ring)
2019,11,660,NA,NA,99,Control (no ring)
2019,11,750,NA,NA,99,Control (no ring)
2019,11,570,NA,NA,99,Control (no ring)
2019,11,630,NA,NA,99,Control (no ring)
2019,11,590,NA,NA,99,Control (no ring)
2019,11,590,NA,NA,99,Control (no ring)
2019,11,630,NA,NA,99,Control (no ring)
2019,11,570,NA,NA,99,Control (no ring)
2019,11,590,NA,NA,99,Control (no ring)
2019,11,630,NA,NA,99,Control (no ring)
2019,11,840,NA,NA,99,Control (no ring)
2019,11,590,NA,NA,99,Control (no ring)
2019,11,540,NA,NA,99,Control (no ring)
2019,11,500,NA,NA,99,Control (no ring)
2019,11,660,NA,NA,99,Control (no ring)
2019,11,490,NA,NA,99,Control (no ring)
2019,11,660,NA,NA,99,Control (no ring)
2019,11,620,NA,NA,99,Control (no ring)
2019,11,560,NA,NA,99,Control (no ring)
2019,11,500,NA,NA,99,Control (no ring)
2019,11,660,NA,NA,99,Control (no ring)
2019,11,630,NA,NA,99,Control (no ring)
2019,11,600,NA,NA,99,Control (no ring)
2019,11,620,NA,NA,99,Control (no ring)
2019,11,660,NA,NA,99,Control (no ring)
2019,11,780,NA,NA,99,Control (no ring)
2019,11,620,NA,NA,99,Control (no ring)
2019,11,530,NA,NA,99,Control (no ring)
2019,11,610,NA,NA,99,Control (no ring)
2019,11,620,NA,NA,99,Control (no ring)
2019,11,610,NA,NA,99,Control (no ring)
2019,11,700,NA,NA,99,Control (no ring)
2019,11,600,NA,NA,99,Control (no ring)
2019,11,600,NA,NA,99,Control (no ring)
2019,11,520,NA,NA,99,Control (no ring)
2019,11,670,NA,NA,99,Control (no ring)
2019,11,500,NA,NA,99,Control (no ring)
2019,11,600,NA,NA,99,Control (no ring)
2019,11,660,NA,NA,99,Control (no ring)
2019,11,610,NA,NA,99,Control (no ring)
2019,11,610,NA,NA,99,Control (no ring)
2019,11,530,NA,NA,99,Control (no ring)
2019,11,580,NA,NA,99,Control (no ring)
2019,11,550,NA,NA,99,Control (no ring)
2019,11,590,NA,NA,99,Control (no ring)
2019,11,540,NA,NA,99,Control (no ring)
2019,11,500,NA,NA,99,Control (no ring)
2019,11,510,NA,NA,99,Control (no ring)
2019,11,490,NA,NA,99,Control (no ring)
2019,11,580,NA,NA,99,Control (no ring)
2019,11,640,NA,NA,00,4 inch ring
2019,11,630,NA,NA,00,4 inch ring
2019,11,620,NA,NA,00,4 inch ring
2019,11,730,3.8000000000000003,340,00,4 inch ring
2019,11,750,4,360,00,4 inch ring
2019,11,490,NA,NA,00,4 inch ring
2019,11,620,NA,NA,00,4 inch ring
2019,11,500,NA,NA,00,4 inch ring
2019,11,630,NA,NA,00,4 inch ring
2019,11,520,NA,NA,00,4 inch ring
2019,11,660,NA,NA,00,4 inch ring
2019,11,660,NA,NA,00,4 inch ring
2019,11,710,NA,NA,00,4 inch ring
2019,11,690,NA,NA,00,4 inch ring
2019,11,600,NA,NA,00,4 inch ring
2019,11,760,NA,NA,00,4 inch ring
2019,11,600,NA,NA,00,4 inch ring
2019,11,540,NA,NA,00,4 inch ring
2019,11,490,NA,NA,00,4 inch ring
2019,11,660,NA,NA,00,4 inch ring
2019,11,620,NA,NA,00,4 inch ring
2019,11,520,NA,NA,00,4 inch ring
2019,11,630,NA,NA,00,4 inch ring
2019,11,620,NA,NA,00,4 inch ring
2019,11,680,NA,NA,00,4 inch ring
2019,11,620,NA,NA,00,4 inch ring
2019,11,510,NA,NA,00,4 inch ring
2019,11,560,NA,NA,00,4 inch ring
2019,11,600,NA,NA,00,4 inch ring
2019,11,640,NA,NA,00,4 inch ring
2019,11,560,NA,NA,00,4 inch ring
2019,11,500,NA,NA,00,4 inch ring
2019,11,500,NA,NA,00,4 inch ring
2019,11,610,NA,NA,00,4 inch ring
2019,11,590,NA,NA,00,4 inch ring
2019,11,660,NA,NA,00,4 inch ring
2019,11,660,NA,NA,00,4 inch ring
2019,11,520,NA,NA,00,4 inch ring
2019,11,590,NA,NA,00,4 inch ring
2019,11,560,NA,NA,00,4 inch ring
2019,11,480,NA,NA,00,4 inch ring
2019,11,510,NA,NA,00,4 inch ring
2019,11,520,NA,NA,00,4 inch ring
2019,11,540,NA,NA,00,4 inch ring
2019,11,590,NA,NA,00,4 inch ring
2019,11,510,NA,NA,00,4 inch ring
2019,11,510,NA,NA,00,4 inch ring
2019,11,500,NA,NA,00,4 inch ring
2019,11,520,NA,NA,00,4 inch ring
2019,11,490,NA,NA,00,4 inch ring
2019,11,610,NA,NA,01,3.75 inch ring
2019,11,650,NA,NA,01,3.75 inch ring
2019,11,640,NA,NA,01,3.75 inch ring
2019,11,600,NA,NA,01,3.75 inch ring
2019,11,610,NA,NA,01,3.75 inch ring
2019,11,730,NA,NA,01,3.75 inch ring
2019,11,620,NA,NA,01,3.75 inch ring
2019,11,590,NA,NA,01,3.75 inch ring
2019,11,610,NA,NA,01,3.75 inch ring
2019,11,670,NA,NA,01,3.75 inch ring
2019,11,460,NA,NA,01,3.75 inch ring
2019,11,560,NA,NA,01,3.75 inch ring
2019,11,610,NA,NA,01,3.75 inch ring
2019,11,550,NA,NA,01,3.75 inch ring
2019,11,590,NA,NA,01,3.75 inch ring
2019,11,530,NA,NA,01,3.75 inch ring
2019,11,700,NA,NA,01,3.75 inch ring
2019,11,480,NA,NA,01,3.75 inch ring
2019,11,600,NA,NA,01,3.75 inch ring
2019,11,650,NA,NA,01,3.75 inch ring
2019,11,640,NA,NA,01,3.75 inch ring
2019,11,630,NA,NA,01,3.75 inch ring
2019,11,590,NA,NA,01,3.75 inch ring
2019,11,570,NA,NA,01,3.75 inch ring
2019,11,730,NA,NA,01,3.75 inch ring
2019,11,550,NA,NA,01,3.75 inch ring
2019,11,620,NA,NA,01,3.75 inch ring
2019,11,470,NA,NA,01,3.75 inch ring
2019,11,600,NA,NA,01,3.75 inch ring
2019,11,510,NA,NA,01,3.75 inch ring
2019,11,680,NA,NA,01,3.75 inch ring
2019,11,670,NA,NA,01,3.75 inch ring
2019,11,540,NA,NA,01,3.75 inch ring
2019,11,490,NA,NA,01,3.75 inch ring
2019,11,460,NA,NA,01,3.75 inch ring
2019,11,520,NA,NA,01,3.75 inch ring
2019,11,510,NA,NA,01,3.75 inch ring
2019,11,490,NA,NA,01,3.75 inch ring
2019,11,560,NA,NA,02,3.5 inch ring
2019,11,610,NA,NA,02,3.5 inch ring
2019,11,910,7.5,420,02,3.5 inch ring
2019,11,590,NA,NA,02,3.5 inch ring
2019,11,650,NA,NA,02,3.5 inch ring
2019,11,560,NA,NA,02,3.5 inch ring
2019,11,540,NA,NA,02,3.5 inch ring
2019,11,590,NA,NA,02,3.5 inch ring
2019,11,600,NA,NA,02,3.5 inch ring
2019,11,670,NA,NA,02,3.5 inch ring
2019,11,650,NA,NA,02,3.5 inch ring
2019,11,690,NA,NA,02,3.5 inch ring
2019,11,560,NA,NA,02,3.5 inch ring
2019,11,570,NA,NA,02,3.5 inch ring
2019,11,600,NA,NA,02,3.5 inch ring
2019,11,630,NA,NA,02,3.5 inch ring
2019,11,690,NA,NA,02,3.5 inch ring
2019,11,600,NA,NA,02,3.5 inch ring
2019,11,560,NA,NA,02,3.5 inch ring
2019,11,580,NA,NA,02,3.5 inch ring
2019,11,680,NA,NA,02,3.5 inch ring
2019,11,570,NA,NA,02,3.5 inch ring
2019,11,630,NA,NA,02,3.5 inch ring
2019,11,500,NA,NA,02,3.5 inch ring
2019,11,540,NA,NA,02,3.5 inch ring
2019,11,530,NA,NA,02,3.5 inch ring
2019,11,520,NA,NA,02,3.5 inch ring
2019,11,540,NA,NA,02,3.5 inch ring
2019,11,630,NA,NA,99,Control (no ring)
2019,11,660,NA,NA,99,Control (no ring)
2019,11,470,NA,NA,99,Control (no ring)
2019,11,590,NA,NA,99,Control (no ring)
2019,11,650,NA,NA,99,Control (no ring)
2019,11,680,NA,NA,99,Control (no ring)
2019,11,620,NA,NA,99,Control (no ring)
2019,11,580,NA,NA,99,Control (no ring)
2019,11,660,NA,NA,99,Control (no ring)
2019,11,540,NA,NA,99,Control (no ring)
2019,11,650,NA,NA,99,Control (no ring)
2019,11,610,NA,NA,99,Control (no ring)
2019,11,570,NA,NA,99,Control (no ring)
2019,11,600,NA,NA,99,Control (no ring)
2019,11,590,NA,NA,99,Control (no ring)
2019,11,630,NA,NA,99,Control (no ring)
2019,11,660,NA,NA,99,Control (no ring)
2019,11,620,NA,NA,99,Control (no ring)
2019,11,10,NA,NA,99,Control (no ring)
2019,11,630,NA,NA,99,Control (no ring)
2019,11,650,NA,NA,99,Control (no ring)
2019,11,570,NA,NA,99,Control (no ring)
2019,11,590,NA,NA,99,Control (no ring)
2019,11,620,NA,NA,99,Control (no ring)
2019,11,710,NA,NA,99,Control (no ring)
2019,11,650,NA,NA,99,Control (no ring)
2019,11,590,NA,NA,99,Control (no ring)
2019,11,550,NA,NA,99,Control (no ring)
2019,11,640,NA,NA,99,Control (no ring)
2019,11,540,NA,NA,99,Control (no ring)
2019,11,590,NA,NA,99,Control (no ring)
2019,11,640,NA,NA,99,Control (no ring)
2019,11,530,NA,NA,99,Control (no ring)
2019,11,580,NA,NA,99,Control (no ring)
2019,11,480,NA,NA,99,Control (no ring)
2019,11,670,NA,NA,99,Control (no ring)
2019,11,540,NA,NA,99,Control (no ring)
2019,11,570,NA,NA,99,Control (no ring)
2019,11,540,NA,NA,99,Control (no ring)
2019,11,580,NA,NA,99,Control (no ring)
2019,11,530,NA,NA,99,Control (no ring)
2019,11,550,NA,NA,99,Control (no ring)
2019,11,510,NA,NA,99,Control (no ring)
2019,11,510,NA,NA,99,Control (no ring)
2019,11,540,NA,NA,99,Control (no ring)
2019,11,630,NA,NA,99,Control (no ring)
2019,11,540,NA,NA,99,Control (no ring)
2019,11,550,NA,NA,99,Control (no ring)
2019,11,590,NA,NA,99,Control (no ring)
2019,11,570,NA,NA,99,Control (no ring)
2019,11,590,NA,NA,99,Control (no ring)
2019,11,560,NA,NA,99,Control (no ring)
2019,11,530,NA,NA,99,Control (no ring)
2019,11,510,NA,NA,99,Control (no ring)
2019,11,540,NA,NA,99,Control (no ring)
2019,11,500,NA,NA,99,Control (no ring)
2019,11,560,NA,NA,99,Control (no ring)
2019,11,510,NA,NA,99,Control (no ring)
2019,11,590,NA,NA,99,Control (no ring)
2019,11,540,NA,NA,99,Control (no ring)
2019,11,520,NA,NA,99,Control (no ring)
2019,11,550,NA,NA,99,Control (no ring)
2019,11,570,NA,NA,99,Control (no ring)
2019,11,480,NA,NA,99,Control (no ring)
2019,11,500,NA,NA,99,Control (no ring)
2019,11,600,NA,NA,99,Control (no ring)
2019,11,460,NA,NA,99,Control (no ring)
2019,11,760,NA,NA,00,4 inch ring
2019,11,650,NA,NA,00,4 inch ring
2019,11,750,NA,NA,00,4 inch ring
2019,11,570,NA,NA,00,4 inch ring
2019,11,750,NA,NA,00,4 inch ring
2019,11,510,NA,NA,00,4 inch ring
2019,11,520,NA,NA,00,4 inch ring
2019,11,500,NA,NA,00,4 inch ring
2019,11,480,NA,NA,00,4 inch ring
2019,11,570,NA,NA,01,3.75 inch ring
2019,11,560,NA,NA,01,3.75 inch ring
2019,11,670,NA,NA,01,3.75 inch ring
2019,11,570,NA,NA,01,3.75 inch ring
2019,11,520,NA,NA,01,3.75 inch ring
2019,11,540,NA,NA,01,3.75 inch ring
2019,11,770,NA,NA,01,3.75 inch ring
2019,11,630,NA,NA,01,3.75 inch ring
2019,11,650,NA,NA,01,3.75 inch ring
2019,11,650,NA,NA,01,3.75 inch ring
2019,11,690,NA,NA,01,3.75 inch ring
2019,11,810,NA,NA,01,3.75 inch ring
2019,11,600,NA,NA,01,3.75 inch ring
2019,11,640,NA,NA,01,3.75 inch ring
2019,11,530,NA,NA,01,3.75 inch ring
2019,11,610,NA,NA,01,3.75 inch ring
2019,11,610,NA,NA,01,3.75 inch ring
2019,11,590,NA,NA,01,3.75 inch ring
2019,11,670,NA,NA,01,3.75 inch ring
2019,11,640,NA,NA,01,3.75 inch ring
2019,11,600,NA,NA,01,3.75 inch ring
2019,11,580,NA,NA,01,3.75 inch ring
2019,11,710,NA,NA,01,3.75 inch ring
2019,11,600,NA,NA,01,3.75 inch ring
2019,11,610,NA,NA,01,3.75 inch ring
2019,11,620,NA,NA,01,3.75 inch ring
2019,11,610,NA,NA,01,3.75 inch ring
2019,11,650,NA,NA,01,3.75 inch ring
2019,11,610,NA,NA,01,3.75 inch ring
2019,11,710,NA,NA,01,3.75 inch ring
2019,11,580,NA,NA,01,3.75 inch ring
2019,11,580,NA,NA,01,3.75 inch ring
2019,11,490,NA,NA,01,3.75 inch ring
2019,11,550,NA,NA,01,3.75 inch ring
2019,11,650,NA,NA,01,3.75 inch ring
2019,11,600,NA,NA,01,3.75 inch ring
2019,11,600,NA,NA,01,3.75 inch ring
2019,11,580,NA,NA,01,3.75 inch ring
2019,11,570,NA,NA,01,3.75 inch ring
2019,11,590,NA,NA,01,3.75 inch ring
2019,11,640,NA,NA,01,3.75 inch ring
2019,11,570,NA,NA,01,3.75 inch ring
2019,11,610,NA,NA,01,3.75 inch ring
2019,11,530,NA,NA,01,3.75 inch ring
2019,11,640,NA,NA,01,3.75 inch ring
2019,11,530,NA,NA,01,3.75 inch ring
2019,11,520,NA,NA,01,3.75 inch ring
2019,11,480,NA,NA,01,3.75 inch ring
2019,11,590,NA,NA,01,3.75 inch ring
2019,11,540,NA,NA,01,3.75 inch ring
2019,11,590,NA,NA,01,3.75 inch ring
2019,11,520,NA,NA,01,3.75 inch ring
2019,11,600,NA,NA,01,3.75 inch ring
2019,11,470,NA,NA,01,3.75 inch ring
2019,11,660,NA,NA,01,3.75 inch ring
2019,11,580,NA,NA,01,3.75 inch ring
2019,11,570,NA,NA,01,3.75 inch ring
2019,11,510,NA,NA,01,3.75 inch ring
2019,11,530,NA,NA,01,3.75 inch ring
2019,11,550,NA,NA,01,3.75 inch ring
2019,11,520,NA,NA,01,3.75 inch ring
2019,11,510,NA,NA,01,3.75 inch ring
2019,11,570,NA,NA,01,3.75 inch ring
2019,11,610,NA,NA,02,3.5 inch ring
2019,11,650,NA,NA,02,3.5 inch ring
2019,11,650,NA,NA,02,3.5 inch ring
2019,11,610,NA,NA,02,3.5 inch ring
2019,11,610,NA,NA,02,3.5 inch ring
2019,11,570,NA,NA,02,3.5 inch ring
2019,11,670,NA,NA,02,3.5 inch ring
2019,11,640,NA,NA,02,3.5 inch ring
2019,11,540,NA,NA,02,3.5 inch ring
2019,11,590,NA,NA,02,3.5 inch ring
2019,11,540,NA,NA,02,3.5 inch ring
2019,11,620,NA,NA,02,3.5 inch ring
2019,11,630,NA,NA,02,3.5 inch ring
2019,11,700,NA,NA,02,3.5 inch ring
2019,11,670,NA,NA,02,3.5 inch ring
2019,11,630,NA,NA,02,3.5 inch ring
2019,11,580,NA,NA,02,3.5 inch ring
2019,11,630,NA,NA,02,3.5 inch ring
2019,11,550,NA,NA,02,3.5 inch ring
2019,11,640,NA,NA,02,3.5 inch ring
2019,11,720,NA,NA,02,3.5 inch ring
2019,11,700,NA,NA,02,3.5 inch ring
2019,11,540,NA,NA,02,3.5 inch ring
2019,11,570,NA,NA,02,3.5 inch ring
2019,11,570,NA,NA,02,3.5 inch ring
2019,11,650,NA,NA,02,3.5 inch ring
2019,11,740,NA,NA,02,3.5 inch ring
2019,11,590,NA,NA,02,3.5 inch ring
2019,11,610,NA,NA,02,3.5 inch ring
2019,11,650,NA,NA,02,3.5 inch ring
2019,11,620,NA,NA,02,3.5 inch ring
2019,11,550,NA,NA,02,3.5 inch ring
2019,11,600,NA,NA,02,3.5 inch ring
2019,11,610,NA,NA,02,3.5 inch ring
2019,11,550,NA,NA,02,3.5 inch ring
2019,11,570,NA,NA,02,3.5 inch ring
2019,11,650,NA,NA,02,3.5 inch ring
2019,11,550,NA,NA,02,3.5 inch ring
2019,11,560,NA,NA,02,3.5 inch ring
2019,11,690,NA,NA,02,3.5 inch ring
2019,11,720,NA,NA,02,3.5 inch ring
2019,11,650,NA,NA,02,3.5 inch ring
2019,11,560,NA,NA,02,3.5 inch ring
2019,11,630,NA,NA,02,3.5 inch ring
2019,11,620,NA,NA,02,3.5 inch ring
2019,11,560,NA,NA,02,3.5 inch ring
2019,11,540,NA,NA,02,3.5 inch ring
2019,11,580,NA,NA,02,3.5 inch ring
2019,11,610,NA,NA,02,3.5 inch ring
2019,11,540,NA,NA,02,3.5 inch ring
2019,11,540,NA,NA,02,3.5 inch ring
2019,11,560,NA,NA,02,3.5 inch ring
2019,11,500,NA,NA,02,3.5 inch ring
2019,11,550,NA,NA,02,3.5 inch ring
2019,11,520,NA,NA,02,3.5 inch ring
2019,11,570,NA,NA,99,Control (no ring)
2019,11,590,NA,NA,99,Control (no ring)
2019,11,640,NA,NA,99,Control (no ring)
2019,11,620,NA,NA,99,Control (no ring)
2019,11,580,NA,NA,99,Control (no ring)
2019,11,640,NA,NA,99,Control (no ring)
2019,11,550,NA,NA,99,Control (no ring)
2019,11,620,NA,NA,99,Control (no ring)
2019,11,630,NA,NA,99,Control (no ring)
2019,11,680,NA,NA,99,Control (no ring)
2019,11,700,NA,NA,99,Control (no ring)
2019,11,520,NA,NA,99,Control (no ring)
2019,11,750,NA,NA,99,Control (no ring)
2019,11,570,NA,NA,99,Control (no ring)
2019,11,750,NA,NA,99,Control (no ring)
2019,11,570,NA,NA,99,Control (no ring)
2019,11,600,NA,NA,99,Control (no ring)
2019,11,740,NA,NA,99,Control (no ring)
2019,11,620,NA,NA,99,Control (no ring)
2019,11,550,NA,NA,99,Control (no ring)
2019,11,600,NA,NA,99,Control (no ring)
2019,11,580,NA,NA,99,Control (no ring)
2019,11,660,NA,NA,99,Control (no ring)
2019,11,570,NA,NA,99,Control (no ring)
2019,11,620,NA,NA,99,Control (no ring)
2019,11,610,NA,NA,99,Control (no ring)
2019,11,520,NA,NA,99,Control (no ring)
2019,11,440,NA,NA,99,Control (no ring)
2019,11,550,NA,NA,99,Control (no ring)
2019,11,600,NA,NA,99,Control (no ring)
2019,11,580,NA,NA,99,Control (no ring)
2019,11,540,NA,NA,99,Control (no ring)
2019,11,480,NA,NA,99,Control (no ring)
2019,11,460,NA,NA,99,Control (no ring)
2019,11,510,NA,NA,99,Control (no ring)
2019,11,530,NA,NA,99,Control (no ring)
2019,11,530,NA,NA,99,Control (no ring)
2019,11,590,NA,NA,99,Control (no ring)
2019,11,530,NA,NA,99,Control (no ring)
2019,11,490,NA,NA,99,Control (no ring)
2019,11,780,NA,NA,00,4 inch ring
2019,11,640,NA,NA,00,4 inch ring
2019,11,760,NA,NA,00,4 inch ring
2019,11,620,NA,NA,00,4 inch ring
2019,11,700,NA,NA,00,4 inch ring
2019,11,520,NA,NA,00,4 inch ring
2019,11,820,NA,NA,00,4 inch ring
2019,11,740,NA,NA,00,4 inch ring
2019,11,780,NA,NA,00,4 inch ring
2019,11,740,NA,NA,00,4 inch ring
2019,11,560,NA,NA,00,4 inch ring
2019,11,630,NA,NA,00,4 inch ring
2019,11,650,NA,NA,00,4 inch ring
2019,11,650,NA,NA,00,4 inch ring
2019,11,500,NA,NA,00,4 inch ring
2019,11,660,NA,NA,00,4 inch ring
2019,11,510,NA,NA,00,4 inch ring
2019,11,550,NA,NA,00,4 inch ring
2019,11,680,NA,NA,00,4 inch ring
2019,11,540,NA,NA,00,4 inch ring
2019,11,550,NA,NA,00,4 inch ring
2019,11,500,NA,NA,00,4 inch ring
2019,11,570,NA,NA,00,4 inch ring
2019,11,580,NA,NA,00,4 inch ring
2019,11,500,NA,NA,00,4 inch ring
2019,11,640,NA,NA,00,4 inch ring
2019,11,490,NA,NA,00,4 inch ring
2019,11,500,NA,NA,00,4 inch ring
2019,11,500,NA,NA,00,4 inch ring
2019,11,460,NA,NA,00,4 inch ring
2019,11,630,NA,NA,01,3.75 inch ring
2019,11,660,NA,NA,01,3.75 inch ring
2019,11,580,NA,NA,01,3.75 inch ring
2019,11,620,NA,NA,01,3.75 inch ring
2019,11,790,NA,NA,01,3.75 inch ring
2019,11,690,NA,NA,01,3.75 inch ring
2019,11,600,NA,NA,01,3.75 inch ring
2019,11,480,NA,NA,01,3.75 inch ring
2019,11,780,NA,NA,01,3.75 inch ring
2019,11,650,NA,NA,01,3.75 inch ring
2019,11,620,NA,NA,01,3.75 inch ring
2019,11,740,NA,NA,01,3.75 inch ring
2019,11,670,NA,NA,01,3.75 inch ring
2019,11,620,NA,NA,01,3.75 inch ring
2019,11,670,NA,NA,01,3.75 inch ring
2019,11,510,NA,NA,01,3.75 inch ring
2019,11,530,NA,NA,01,3.75 inch ring
2019,11,650,NA,NA,01,3.75 inch ring
2019,11,570,NA,NA,01,3.75 inch ring
2019,11,720,NA,NA,01,3.75 inch ring
2019,11,660,NA,NA,01,3.75 inch ring
2019,11,660,NA,NA,01,3.75 inch ring
2019,11,710,NA,NA,01,3.75 inch ring
2019,11,670,NA,NA,01,3.75 inch ring
2019,11,670,NA,NA,01,3.75 inch ring
2019,11,590,NA,NA,01,3.75 inch ring
2019,11,580,NA,NA,01,3.75 inch ring
2019,11,640,NA,NA,01,3.75 inch ring
2019,11,530,NA,NA,01,3.75 inch ring
2019,11,540,NA,NA,01,3.75 inch ring
2019,11,590,NA,NA,01,3.75 inch ring
2019,11,600,NA,NA,01,3.75 inch ring
2019,11,510,NA,NA,01,3.75 inch ring
2019,11,710,NA,NA,01,3.75 inch ring
2019,11,630,NA,NA,01,3.75 inch ring
2019,11,540,NA,NA,01,3.75 inch ring
2019,11,710,NA,NA,01,3.75 inch ring
2019,11,560,NA,NA,01,3.75 inch ring
2019,11,590,NA,NA,01,3.75 inch ring
2019,11,570,NA,NA,01,3.75 inch ring
2019,11,590,NA,NA,01,3.75 inch ring
2019,11,640,NA,NA,01,3.75 inch ring
2019,11,660,NA,NA,01,3.75 inch ring
2019,11,530,NA,NA,01,3.75 inch ring
2019,11,680,NA,NA,01,3.75 inch ring
2019,11,500,NA,NA,01,3.75 inch ring
2019,11,550,NA,NA,01,3.75 inch ring
2019,11,630,NA,NA,01,3.75 inch ring
2019,11,570,NA,NA,01,3.75 inch ring
2019,11,490,NA,NA,01,3.75 inch ring
2019,11,490,NA,NA,01,3.75 inch ring
2019,11,480,NA,NA,01,3.75 inch ring
2019,11,460,NA,NA,01,3.75 inch ring
2019,11,500,NA,NA,01,3.75 inch ring
2019,11,480,NA,NA,01,3.75 inch ring
2019,11,500,NA,NA,01,3.75 inch ring
2019,11,550,NA,NA,02,3.5 inch ring
2019,11,650,NA,NA,02,3.5 inch ring
2019,11,670,NA,NA,02,3.5 inch ring
2019,11,580,NA,NA,02,3.5 inch ring
2019,11,620,NA,NA,02,3.5 inch ring
2019,11,570,NA,NA,02,3.5 inch ring
2019,11,550,NA,NA,02,3.5 inch ring
2019,11,560,NA,NA,02,3.5 inch ring
2019,11,650,NA,NA,02,3.5 inch ring
